session_id,timestamp,session_state,group,matrix,risks_selected_s1,risks_selected_s2,risks_selected_s3,mitigations_selected_s1,mitigations_selected_s2,mitigations_selected_s3,before,after,q1,q2,q3,q4,q5,q6,q7,q8,role,sector,experience,session_duration,session_duration_seconds,session_count
d25ccc92-6b16-456f-962e-12c685cc230e,2023-10-04 11:36:12,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
d2e1f9c8-423b-4da7-b21e-d3a7a6b4da6e,2023-10-04 06:55:46,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:04:48,288.0,6
d2e1f9c8-423b-4da7-b21e-d3a7a6b4da6e,2023-10-04 06:56:10,,2,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:04:48,288.0,6
d2e1f9c8-423b-4da7-b21e-d3a7a6b4da6e,2023-10-04 06:56:12,,2,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:04:48,288.0,6
d2e1f9c8-423b-4da7-b21e-d3a7a6b4da6e,2023-10-04 06:58:47,,2,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:04:48,288.0,6
d2e1f9c8-423b-4da7-b21e-d3a7a6b4da6e,2023-10-04 06:58:55,,2,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:04:48,288.0,6
d2e1f9c8-423b-4da7-b21e-d3a7a6b4da6e,2023-10-04 07:00:34,,2,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:04:48,288.0,6
d3b26b5e-f3cf-41b0-8b68-ed83095631de,2023-10-04 12:17:20,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 05:20:23,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 05:20:32,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 05:20:36,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 05:21:19,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 05:21:25,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 05:24:06,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 06:09:47,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:52:18,3138.0,8
d44ace6d-2d81-418a-9955-e65799b61c52,2023-10-04 06:12:41,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:52:18,3138.0,8
d5ba5809-9a27-4b5b-b9e3-a5415c7266d1,2023-10-04 12:57:14,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
d6800762-b0b8-44bb-a110-906d8518e33e,2023-10-04 09:12:04,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
d6f64988-8a4c-41f6-a1ba-a28f917cc95b,2023-10-04 08:27:28,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:19,19.0,3
d6f64988-8a4c-41f6-a1ba-a28f917cc95b,2023-10-04 08:27:40,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:19,19.0,3
d6f64988-8a4c-41f6-a1ba-a28f917cc95b,2023-10-04 08:27:47,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:19,19.0,3
d79d1ec5-3d3f-41a7-bfa0-7ffd097334b1,2023-10-05 05:20:39,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,Student,Manufacturing,,0 days 00:47:59,2879.0,3
d79d1ec5-3d3f-41a7-bfa0-7ffd097334b1,2023-10-05 05:50:40,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,Student,Manufacturing,,0 days 00:47:59,2879.0,3
d79d1ec5-3d3f-41a7-bfa0-7ffd097334b1,2023-10-05 06:08:38,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,Student,Manufacturing,,0 days 00:47:59,2879.0,3
d82219a9-527c-475e-80e3-4588372bdce1,2023-10-04 09:04:25,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
d8da55f7-70ba-4c0c-b655-d375564a9632,2023-10-04 08:08:12,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:11:49,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:15:31,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:15:42,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:41:51,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:45:49,,6,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:49:00,,6,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
da236eba-3e8a-4a56-9e2b-15293b3575f8,2023-10-04 11:54:16,,6,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:42:27,2547.0,7
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:01:39,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:03:00,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:03:14,,5,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:03:18,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:08:13,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:10:47,,5,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:11:00,,5,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:11:26,,5,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:14:25,,5,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:14:27,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:17:46,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:19:29,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:19:36,,5,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
dab9f80e-fa0f-4d5d-929f-9b9601178028,2023-10-04 09:19:45,,5,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:23:45,1425.0,16
